,Movie_title,Year,Genre,Average_Rating,Tomatometer,RT_link,Audience_Rating,RT_link,IMDb,IMDb_link,Letterboxd,LB_link,Metascore,Ms_link
501,What We Do in the Shadows,2014,"Comedy, Horror",83,96,https://www.rottentomatoes.com/m/what_we_do_in_the_shadows/,86,https://www.rottentomatoes.com/m/what_we_do_in_the_shadows/,76,https://www.imdb.com/title/tt3416742,80,https://flickmetrix.com/#,76,https://flickmetrix.com/#
502,The Little Mermaid,1968,"Animation, Short, Family",83,92,https://www.rottentomatoes.com/m/the_little_mermaid_1989/,88,https://www.rottentomatoes.com/m/the_little_mermaid_1989/,75,https://www.imdb.com/title/tt0218563,76,https://flickmetrix.com/#,,https://flickmetrix.com/#
503,3-Iron,2004,"Crime, Drama, Romance",83,87,https://www.rottentomatoes.com/search/?search=3-Iron,94,https://www.rottentomatoes.com/search/?search=3-Iron,81,https://www.imdb.com/title/tt0423866,79,https://flickmetrix.com/#,72,https://flickmetrix.com/#
504,Away from Her,2006,Drama,83,94,https://www.rottentomatoes.com/search/?search=Away%20from%20Her,81,https://www.rottentomatoes.com/search/?search=Away%20from%20Her,76,https://www.imdb.com/title/tt0491747,74,https://flickmetrix.com/#,88,https://flickmetrix.com/#
505,Brokeback Mountain,2005,"Drama, Romance",83,87,https://www.rottentomatoes.com/search/?search=Brokeback%20Mountain,82,https://www.rottentomatoes.com/search/?search=Brokeback%20Mountain,77,https://www.imdb.com/title/tt0388795,80,https://flickmetrix.com/#,87,https://flickmetrix.com/#
506,Dark Days,2000,Documentary,83,94,https://www.rottentomatoes.com/search/?search=Dark%20Days,89,https://www.rottentomatoes.com/search/?search=Dark%20Days,78,https://www.imdb.com/title/tt0235327,77,https://flickmetrix.com/#,75,https://flickmetrix.com/#
507,Ex Machina,2015,"Drama, Mystery, Sci-Fi, Thriller",83,92,https://www.rottentomatoes.com/search/?search=Ex%20Machina,86,https://www.rottentomatoes.com/search/?search=Ex%20Machina,77,https://www.imdb.com/title/tt0470752,80,https://flickmetrix.com/#,78,https://flickmetrix.com/#
508,Foxtrot,2017,Drama,83,95,https://www.rottentomatoes.com/search/?search=Foxtrot,77,https://www.rottentomatoes.com/search/?search=Foxtrot,74,https://www.imdb.com/title/tt6896536,77,https://flickmetrix.com/#,90,https://flickmetrix.com/#
509,Howards End,1992,"Drama, Romance",83,93,https://www.rottentomatoes.com/search/?search=Howards%20End,82,https://www.rottentomatoes.com/search/?search=Howards%20End,75,https://www.imdb.com/title/tt0104454,74,https://flickmetrix.com/#,89,https://flickmetrix.com/#
510,"I, Daniel Blake",2016,Drama,83,93,"https://www.rottentomatoes.com/search/?search=I,%20Daniel%20Blake",85,"https://www.rottentomatoes.com/search/?search=I,%20Daniel%20Blake",79,https://www.imdb.com/title/tt5168192,78,https://flickmetrix.com/#,78,https://flickmetrix.com/#
511,Kedi,2016,Documentary,83,98,https://www.rottentomatoes.com/m/kedi_2017/,84,https://www.rottentomatoes.com/m/kedi_2017/,77,https://www.imdb.com/title/tt4420704,76,https://flickmetrix.com/#,78,https://flickmetrix.com/#
512,Pride & Prejudice,2005,"Drama, Romance",83,85,https://www.rottentomatoes.com/search/?search=Pride%20&%20Prejudice,89,https://www.rottentomatoes.com/search/?search=Pride%20&%20Prejudice,78,https://www.imdb.com/title/tt0414387,79,https://flickmetrix.com/#,82,https://flickmetrix.com/#
513,Sicario,2015,"Action, Crime, Drama, Mystery, Thriller",83,92,https://www.rottentomatoes.com/m/sicario_2015/,85,https://www.rottentomatoes.com/m/sicario_2015/,76,https://www.imdb.com/title/tt3397884,78,https://flickmetrix.com/#,82,https://flickmetrix.com/#
514,The Gatekeepers,2012,"Documentary, History, War",83,94,https://www.rottentomatoes.com/m/the_gatekeepers_2012/,79,https://www.rottentomatoes.com/m/the_gatekeepers_2012/,76,https://www.imdb.com/title/tt2309788,73,https://flickmetrix.com/#,91,https://flickmetrix.com/#
515,Trouble the Water,2008,Documentary,83,96,https://www.rottentomatoes.com/m/trouble_the_water/,86,https://www.rottentomatoes.com/m/trouble_the_water/,74,https://www.imdb.com/title/tt1149405,74,https://flickmetrix.com/#,83,https://flickmetrix.com/#
516,United 93,2006,"Drama, History, Thriller",83,90,https://www.rottentomatoes.com/search/?search=United%2093,83,https://www.rottentomatoes.com/search/?search=United%2093,76,https://www.imdb.com/title/tt0475276,74,https://flickmetrix.com/#,90,https://flickmetrix.com/#
517,Zero Dark Thirty,2012,"Drama, Thriller",83,91,https://www.rottentomatoes.com/m/zero_dark_thirty/,80,https://www.rottentomatoes.com/m/zero_dark_thirty/,74,https://www.imdb.com/title/tt1790885,73,https://flickmetrix.com/#,95,https://flickmetrix.com/#
518,Nosferatu the Vampyre,1979,Horror,83,94,https://www.rottentomatoes.com/m/nosferatu_the_vampyre/,83,https://www.rottentomatoes.com/m/nosferatu_the_vampyre/,76,https://www.imdb.com/title/tt0079641,77,https://flickmetrix.com/#,,https://flickmetrix.com/#
519,A Quiet Place,2018,"Drama, Horror, Mystery, Sci-Fi, Thriller",82,95,https://www.rottentomatoes.com/m/a_quiet_place_2018/,83,https://www.rottentomatoes.com/m/a_quiet_place_2018/,76,https://www.imdb.com/title/tt6644200,76,https://flickmetrix.com/#,82,https://flickmetrix.com/#
520,Birdman: Or (The Unexpected Virtue of Ignorance),2014,"Comedy, Drama",82,92,https://www.rottentomatoes.com/search/?search=Birdman:%20Or%20(The%20Unexpected%20Virtue%20of%20Ignorance),77,https://www.rottentomatoes.com/search/?search=Birdman:%20Or%20(The%20Unexpected%20Virtue%20of%20Ignorance),77,https://www.imdb.com/title/tt2562232,78,https://flickmetrix.com/#,88,https://flickmetrix.com/#
521,Blade Runner 2049,2017,"Drama, Mystery, Sci-Fi, Thriller",82,87,https://www.rottentomatoes.com/m/blade_runner_2049/,81,https://www.rottentomatoes.com/m/blade_runner_2049/,80,https://www.imdb.com/title/tt1856101,83,https://flickmetrix.com/#,81,https://flickmetrix.com/#
522,Cobain: Montage of Heck,2015,"Documentary, Animation, Biography, Music",82,98,https://www.rottentomatoes.com/m/kurt_cobain_montage_of_heck_2015/,81,https://www.rottentomatoes.com/m/kurt_cobain_montage_of_heck_2015/,75,https://www.imdb.com/title/tt4229236,75,https://flickmetrix.com/#,83,https://flickmetrix.com/#
523,Control Room,2004,Documentary,82,96,https://www.rottentomatoes.com/search/?search=Control%20Room,87,https://www.rottentomatoes.com/search/?search=Control%20Room,78,https://www.imdb.com/title/tt0391024,72,https://flickmetrix.com/#,79,https://flickmetrix.com/#
524,Encounters at the End of the World,2007,Documentary,82,94,https://www.rottentomatoes.com/search/?search=Encounters%20at%20the%20End%20of%20the%20World,83,https://www.rottentomatoes.com/search/?search=Encounters%20at%20the%20End%20of%20the%20World,78,https://www.imdb.com/title/tt1093824,77,https://flickmetrix.com/#,80,https://flickmetrix.com/#
525,From Russia with Love,1963,"Action, Adventure, Thriller",82,96,https://www.rottentomatoes.com/m/from_russia_with_love/,83,https://www.rottentomatoes.com/m/from_russia_with_love/,75,https://www.imdb.com/title/tt0057076,73,https://flickmetrix.com/#,85,https://flickmetrix.com/#
526,Ghost World,2001,"Comedy, Drama",82,92,https://www.rottentomatoes.com/m/ghost_world/,84,https://www.rottentomatoes.com/m/ghost_world/,74,https://www.imdb.com/title/tt0162346,74,https://flickmetrix.com/#,88,https://flickmetrix.com/#
527,Ghostbusters,1984,"Action, Comedy, Fantasy",82,97,https://www.rottentomatoes.com/search/?search=Ghostbusters,88,https://www.rottentomatoes.com/search/?search=Ghostbusters,78,https://www.imdb.com/title/tt0087332,78,https://flickmetrix.com/#,71,https://flickmetrix.com/#
528,Goodbye Solo,2008,Drama,82,94,https://www.rottentomatoes.com/m/goodbye_solo/,81,https://www.rottentomatoes.com/m/goodbye_solo/,74,https://www.imdb.com/title/tt1095442,74,https://flickmetrix.com/#,89,https://flickmetrix.com/#
529,Magnolia,1999,Drama,82,83,https://www.rottentomatoes.com/search/?search=Magnolia,89,https://www.rottentomatoes.com/search/?search=Magnolia,80,https://www.imdb.com/title/tt0175880,83,https://flickmetrix.com/#,77,https://flickmetrix.com/#
530,Millennium Actress,2001,"Animation, Drama, Fantasy, Romance",82,92,https://www.rottentomatoes.com/search/?search=Millennium%20Actress,90,https://www.rottentomatoes.com/search/?search=Millennium%20Actress,79,https://www.imdb.com/title/tt0291350,81,https://flickmetrix.com/#,70,https://flickmetrix.com/#
531,Pina,2011,Documentary,82,95,https://www.rottentomatoes.com/m/pina_3d/,81,https://www.rottentomatoes.com/m/pina_3d/,77,https://www.imdb.com/title/tt1440266,76,https://flickmetrix.com/#,83,https://flickmetrix.com/#
532,Planet of the Apes,1968,"Adventure, Sci-Fi",82,88,https://www.rottentomatoes.com/m/1016397-planet_of_the_apes/,87,https://www.rottentomatoes.com/m/1016397-planet_of_the_apes/,80,https://www.imdb.com/title/tt0063442,78,https://flickmetrix.com/#,79,https://flickmetrix.com/#
533,Ponyo,2008,"Animation, Adventure, Comedy, Family, Fantasy",82,91,https://www.rottentomatoes.com/search/?search=Ponyo,83,https://www.rottentomatoes.com/search/?search=Ponyo,77,https://www.imdb.com/title/tt0876563,75,https://flickmetrix.com/#,86,https://flickmetrix.com/#
534,Project Nim,2011,Documentary,82,97,https://www.rottentomatoes.com/m/project_nim/,84,https://www.rottentomatoes.com/m/project_nim/,74,https://www.imdb.com/title/tt1814836,74,https://flickmetrix.com/#,83,https://flickmetrix.com/#
535,Skyfall,2012,"Action, Adventure, Thriller",82,92,https://www.rottentomatoes.com/m/skyfall/,86,https://www.rottentomatoes.com/m/skyfall/,78,https://www.imdb.com/title/tt1074638,75,https://flickmetrix.com/#,81,https://flickmetrix.com/#
536,The Dark Knight Rises,2012,"Action, Thriller",82,87,https://www.rottentomatoes.com/m/the_dark_knight_rises/,90,https://www.rottentomatoes.com/m/the_dark_knight_rises/,84,https://www.imdb.com/title/tt1345836,73,https://flickmetrix.com/#,78,https://flickmetrix.com/#
537,The House I Live In,2012,Documentary,82,94,https://www.rottentomatoes.com/m/the_house_i_live_in/,85,https://www.rottentomatoes.com/m/the_house_i_live_in/,79,https://www.imdb.com/title/tt2125653,77,https://flickmetrix.com/#,77,https://flickmetrix.com/#
538,The Internet's Own Boy: The Story of Aaron Swartz,2014,"Documentary, Biography, Crime",82,93,https://www.rottentomatoes.com/m/the_internets_own_boy_the_story_of_aaron_swartz/,91,https://www.rottentomatoes.com/m/the_internets_own_boy_the_story_of_aaron_swartz/,81,https://www.imdb.com/title/tt3268458,75,https://flickmetrix.com/#,72,https://flickmetrix.com/#
539,The King of Comedy,1982,"Comedy, Crime, Drama, Thriller",82,90,https://www.rottentomatoes.com/search/?search=The%20King%20of%20Comedy,90,https://www.rottentomatoes.com/search/?search=The%20King%20of%20Comedy,78,https://www.imdb.com/title/tt0085794,81,https://flickmetrix.com/#,73,https://flickmetrix.com/#
540,The Shining,1980,"Drama, Horror",82,86,https://www.rottentomatoes.com/m/shining/,93,https://www.rottentomatoes.com/m/shining/,84,https://www.imdb.com/title/tt0081505,86,https://flickmetrix.com/#,63,https://flickmetrix.com/#
541,The Wailing,2016,Horror,82,99,https://www.rottentomatoes.com/m/the_wailing/,81,https://www.rottentomatoes.com/m/the_wailing/,74,https://www.imdb.com/title/tt5215952,77,https://flickmetrix.com/#,81,https://flickmetrix.com/#
542,The Wind Rises,2013,"Animation, Biography, Drama, History, Romance, War",82,88,https://www.rottentomatoes.com/m/the_wind_rises/,85,https://www.rottentomatoes.com/m/the_wind_rises/,78,https://www.imdb.com/title/tt2013293,78,https://flickmetrix.com/#,83,https://flickmetrix.com/#
543,Timbuktu,2014,Drama,82,98,https://www.rottentomatoes.com/search/?search=Timbuktu,77,https://www.rottentomatoes.com/search/?search=Timbuktu,72,https://www.imdb.com/title/tt3409392,73,https://flickmetrix.com/#,92,https://flickmetrix.com/#
544,Together,2000,"Comedy, Drama, Romance",82,90,https://www.rottentomatoes.com/m/together_2001,89,https://www.rottentomatoes.com/m/together_2001,75,https://www.imdb.com/title/tt0203166,74,https://flickmetrix.com/#,84,https://flickmetrix.com/#
545,Tokyo Godfathers,2003,"Animation, Adventure, Comedy",82,90,https://www.rottentomatoes.com/search/?search=Tokyo%20Godfathers,91,https://www.rottentomatoes.com/search/?search=Tokyo%20Godfathers,79,https://www.imdb.com/title/tt0388473,79,https://flickmetrix.com/#,73,https://flickmetrix.com/#
546,Traffic,2000,"Crime, Drama, Thriller",82,92,https://www.rottentomatoes.com/search/?search=Traffic,85,https://www.rottentomatoes.com/search/?search=Traffic,76,https://www.imdb.com/title/tt0181865,73,https://flickmetrix.com/#,86,https://flickmetrix.com/#
547,True Grit,2010,"Adventure, Drama, Western",82,96,https://www.rottentomatoes.com/m/true_grit_2010/,85,https://www.rottentomatoes.com/m/true_grit_2010/,76,https://www.imdb.com/title/tt1403865,75,https://flickmetrix.com/#,80,https://flickmetrix.com/#
548,"Two Days, One Night",2014,Drama,82,97,https://www.rottentomatoes.com/m/two_days_one_night/,76,https://www.rottentomatoes.com/m/two_days_one_night/,74,https://www.imdb.com/title/tt2737050,76,https://flickmetrix.com/#,89,https://flickmetrix.com/#
549,Vera Drake,2004,"Crime, Drama",82,92,https://www.rottentomatoes.com/search/?search=Vera%20Drake,84,https://www.rottentomatoes.com/search/?search=Vera%20Drake,77,https://www.imdb.com/title/tt0383694,76,https://flickmetrix.com/#,83,https://flickmetrix.com/#
550,Sweeney Todd: The Demon Barber of Fleet Street,1982,"Musical, Drama, Thriller",82,85,https://www.rottentomatoes.com/search/?search=Sweeney%20Todd:%20The%20Demon%20Barber%20of%20Fleet%20Street,81,https://www.rottentomatoes.com/search/?search=Sweeney%20Todd:%20The%20Demon%20Barber%20of%20Fleet%20Street,84,https://www.imdb.com/title/tt0084747,79,https://flickmetrix.com/#,,https://flickmetrix.com/#
551,Best in Show,2000,Comedy,82,94,https://www.rottentomatoes.com/m/best_in_show/,89,https://www.rottentomatoes.com/m/best_in_show/,75,https://www.imdb.com/title/tt0218839,75,https://flickmetrix.com/#,78,https://flickmetrix.com/#
552,Beware of Mr. Baker,2012,Documentary,82,98,https://www.rottentomatoes.com/search/?search=Beware%20of%20Mr.%20Baker,86,https://www.rottentomatoes.com/search/?search=Beware%20of%20Mr.%20Baker,77,https://www.imdb.com/title/tt1931388,72,https://flickmetrix.com/#,78,https://flickmetrix.com/#
553,Boys Don't Cry,1999,"Biography, Crime, Drama, Romance",82,88,https://www.rottentomatoes.com/search/?search=Boys%20Don%27t%20Cry,87,https://www.rottentomatoes.com/search/?search=Boys%20Don%27t%20Cry,76,https://www.imdb.com/title/tt0171804,74,https://flickmetrix.com/#,86,https://flickmetrix.com/#
554,De Palma,2015,"Documentary, Biography",82,95,https://www.rottentomatoes.com/search/?search=De%20Palma,85,https://www.rottentomatoes.com/search/?search=De%20Palma,74,https://www.imdb.com/title/tt1683048,74,https://flickmetrix.com/#,83,https://flickmetrix.com/#
555,Festival Express,2003,"Documentary, History, Music",82,96,https://www.rottentomatoes.com/search/?search=Festival%20Express,84,https://www.rottentomatoes.com/search/?search=Festival%20Express,76,https://www.imdb.com/title/tt0372279,70,https://flickmetrix.com/#,85,https://flickmetrix.com/#
556,Indiana Jones and the Last Crusade,1989,"Action, Adventure, Fantasy",82,88,https://www.rottentomatoes.com/m/indiana_jones_and_the_last_crusade/,94,https://www.rottentomatoes.com/m/indiana_jones_and_the_last_crusade/,83,https://www.imdb.com/title/tt0097576,81,https://flickmetrix.com/#,65,https://flickmetrix.com/#
557,Inglourious Basterds,2009,"Adventure, Drama, War",82,88,https://www.rottentomatoes.com/search/?search=Inglourious%20Basterds,87,https://www.rottentomatoes.com/search/?search=Inglourious%20Basterds,83,https://www.imdb.com/title/tt0361748,84,https://flickmetrix.com/#,69,https://flickmetrix.com/#
558,Osama,2003,Drama,82,96,https://www.rottentomatoes.com/search/?search=Osama,87,https://www.rottentomatoes.com/search/?search=Osama,74,https://www.imdb.com/title/tt0368913,71,https://flickmetrix.com/#,83,https://flickmetrix.com/#
559,Red Army,2014,"Documentary, Biography, History, Sport",82,94,https://www.rottentomatoes.com/m/red_army_2015/,85,https://www.rottentomatoes.com/m/red_army_2015/,76,https://www.imdb.com/title/tt3264102,73,https://flickmetrix.com/#,83,https://flickmetrix.com/#
560,Run Lola Run,1998,"Crime, Drama, Thriller",82,93,https://www.rottentomatoes.com/m/run_lola_run,90,https://www.rottentomatoes.com/m/run_lola_run,77,https://www.imdb.com/title/tt0130827,74,https://flickmetrix.com/#,77,https://flickmetrix.com/#
561,Se7en,1995,"Crime, Drama, Mystery, Thriller",82,80,https://www.rottentomatoes.com/search/?search=Se7en,95,https://www.rottentomatoes.com/search/?search=Se7en,86,https://www.imdb.com/title/tt0114369,85,https://flickmetrix.com/#,65,https://flickmetrix.com/#
562,The Big Lebowski,1998,"Comedy, Crime",82,82,https://www.rottentomatoes.com/m/big_lebowski/,94,https://www.rottentomatoes.com/m/big_lebowski/,81,https://www.imdb.com/title/tt0118715,83,https://flickmetrix.com/#,71,https://flickmetrix.com/#
563,The Fighter,2010,"Biography, Drama, Sport",82,90,https://www.rottentomatoes.com/search/?search=The%20Fighter,89,https://www.rottentomatoes.com/search/?search=The%20Fighter,78,https://www.imdb.com/title/tt0964517,75,https://flickmetrix.com/#,79,https://flickmetrix.com/#
564,The Lunchbox,2013,"Drama, Romance",82,96,https://www.rottentomatoes.com/search/?search=The%20Lunchbox,86,https://www.rottentomatoes.com/search/?search=The%20Lunchbox,78,https://www.imdb.com/title/tt2350496,75,https://flickmetrix.com/#,76,https://flickmetrix.com/#
565,The Red Turtle,2016,"Animation, Fantasy",82,94,https://www.rottentomatoes.com/m/the_red_turtle/,80,https://www.rottentomatoes.com/m/the_red_turtle/,75,https://www.imdb.com/title/tt3666024,76,https://flickmetrix.com/#,86,https://flickmetrix.com/#
566,The Selfish Giant,2013,Drama,82,98,https://www.rottentomatoes.com/m/the_selfish_giant_2013/,81,https://www.rottentomatoes.com/m/the_selfish_giant_2013/,73,https://www.imdb.com/title/tt2304426,76,https://flickmetrix.com/#,83,https://flickmetrix.com/#
